年,区名,当落,得票数,氏名,よみ,年齢,性別,党派,新旧,主な肩書き,投票日,告知日,定数,候補者数,有権者数,投票率%,投票者数,得票率%
2011,大田,当,3343.000 ,藤原　幸雄,,69,男,共産,現,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",1.376 
2011,大田,当,3339.000 ,福井　亮二,,36,男,共産,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",1.374 
2011,大田,当,3317.000 ,深川　幹祐,,31,男,自民,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",1.365 
2011,大田,当,3296.000 ,玉川　英俊,,42,男,公明,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",1.356 
2011,大田,当,3199.000 ,伊佐治　剛,,32,男,自民,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",1.316 
2011,大田,当,3114.000 ,岡　高志,おか　たかし,35,男,民主,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",1.281 
2011,大田,当,3078.000 ,水井　達興,,70,男,自民,現,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",1.266 
2011,大田,当,2987.000 ,安藤　充,,65,男,自民,現,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",1.229 
2011,大田,当,2913.000 ,清水　菊美,,53,女,共産,現,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",1.199 
2011,大田,当,2865.000 ,山崎　勝広,,44,男,民主,現,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",1.179 
2011,大田,当,2862.000 ,津田　智紀,,38,男,民主,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",1.178 
2011,大田,当,2774.000 ,長野　元祐,,27,男,自民,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",1.141 
2011,大田,当,2634.000 ,大竹　辰治,,59,男,共産,現,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",1.084 
2011,大田,当,2605.000 ,伊藤　和弘,,52,男,自民,現,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",1.072 
2011,大田,落,2576.000 ,今津　英幸,,36,男,みんな,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",1.060 
2011,大田,落,2551.000 ,伊達　淳一郎,,28,男,民主,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",1.050 
2011,大田,落,2354.613 ,北島　大,,39,男,民主,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.969 
2011,大田,落,2318.000 ,橋本　丈史,,28,男,民主,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.954 
2011,大田,落,2198.000 ,須藤　英児,,42,男,日本創新党,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.904 
2011,大田,落,2069.337 ,岸田　正,,63,男,民主,現,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.851 
2011,大田,落,1968.505 ,溝口　晃一,,42,男,みんな,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.810 
2011,大田,落,1922.494 ,野坂　貢一,,43,男,民主,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.791 
2011,大田,落,1888.865 ,鈴木　康文,,50,男,自民,現,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.777 
2011,大田,落,1825.000 ,桜本　清,,54,男,みんな,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.751 
2011,大田,落,1527.000 ,川上　康正,,46,男,社民,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.628 
2011,大田,落,1509.000 ,高井　優一,,28,男,民主,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.621 
2011,大田,落,1485.386 ,木村　勝,,53,男,民主,現,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.611 
2011,大田,落,1444.000 ,福本　健,,49,男,みんなのための「区民党」,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.594 
2011,大田,落,1289.000 ,横溝　慎,,50,男,みんなのための「区民党」,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.530 
2011,大田,落,1166.000 ,石原　聖康,,52,男,無所属,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.480 
2011,大田,落,1123.000 ,古川　秀雄,,33,男,民主,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.462 
2011,大田,落,1109.000 ,細野　一夫,,57,男,無所属,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.456 
2011,大田,落,894.000 ,水谷　深,,37,男,民主,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.368 
2011,大田,落,638.000 ,比留間　誠司,,57,男,無所属,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.263 
2011,大田,落,540.294 ,田中　大介,,41,男,無所属,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.222 
2011,大田,落,535.000 ,畑中　克史,,62,男,無所属,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.220 
2011,大田,落,141.000 ,大島　英明,,50,男,無所属,新,,2011/4/24,2011/4/17,50,73,"561,414 ",43.290 ,"243,036.121 ",0.058 
2015,渋谷,落,1070.000 ,佐々木　弘明,ささき　ひろあき,52,男,無所属,現,渋谷区議会議員,2015/4/26,2015/4/19,34,50,"176,703 ",41.370 ,"73,102.031 ",1.464 
2015,渋谷,落,990.000 ,太田　哲郎,おおた　てつろう,26,男,民主,新,会社員,2015/4/26,2015/4/19,34,50,"176,703 ",41.370 ,"73,102.031 ",1.354 
2015,渋谷,落,986.000 ,森田　由紀,もりた　ゆき,44,女,無所属,新,NPO法人代表理事,2015/4/26,2015/4/19,34,50,"176,703 ",41.370 ,"73,102.031 ",1.349 
2015,渋谷,落,929.000 ,原田　浩太郎,はらだ　ひろたろう,42,男,自民,新,会社役員,2015/4/26,2015/4/19,34,50,"176,703 ",41.370 ,"73,102.031 ",1.271 
2015,渋谷,落,890.000 ,小林　崇央,こばやし　たかひろ,44,男,無所属,元,スポーツメーカー役員,2015/4/26,2015/4/19,34,50,"176,703 ",41.370 ,"73,102.031 ",1.217 
2015,渋谷,落,883.000 ,橘高　薫子,きったか　かおるこ,45,女,維新,新,特定非営利活動法人理事,2015/4/26,2015/4/19,34,50,"176,703 ",41.370 ,"73,102.031 ",1.208 
2015,渋谷,落,724.000 ,桜井　卓,さくらい　たく,36,男,自民,新,会社役員,2015/4/26,2015/4/19,34,50,"176,703 ",41.370 ,"73,102.031 ",0.990 
2015,渋谷,落,604.000 ,小嶋　秀治,こじま　ひではる,52,男,次世代,新,報道カメラマン会社経営,2015/4/26,2015/4/19,34,50,"176,703 ",41.370 ,"73,102.031 ",0.826 
2015,渋谷,落,523.000 ,菊池　愛典,きくち　あいすけ,61,男,無所属,新,無職,2015/4/26,2015/4/19,34,50,"176,703 ",41.370 ,"73,102.031 ",0.715 
2015,渋谷,落,364.000 ,田辺　浩一郎,たなべ　こういちろう,48,男,無所属,新,食品卸売会社役員,2015/4/26,2015/4/19,34,50,"176,703 ",41.370 ,"73,102.031 ",0.498 
2015,渋谷,落,348.000 ,牧野　憲賢,まきの　のりかた,45,男,自民,新,会社役員,2015/4/26,2015/4/19,34,50,"176,703 ",41.370 ,"73,102.031 ",0.476 
2015,渋谷,落,313.000 ,今井　誓示,いまい　せいじ,38,男,無所属,新,自営業,2015/4/26,2015/4/19,34,50,"176,703 ",41.370 ,"73,102.031 ",0.428 
2015,渋谷,落,229.000 ,内山　麿我,うちやま　まろか,31,男,無所属,新,アーティスト,2015/4/26,2015/4/19,34,50,"176,703 ",41.370 ,"73,102.031 ",0.313 
2015,渋谷,落,169.000 ,水原　克朗,みずはら　かつろう,50,男,無所属,新,自営業,2015/4/26,2015/4/19,34,50,"176,703 ",41.370 ,"73,102.031 ",0.231 
2015,渋谷,落,112.000 ,加藤　正,かとう　ただし,63,男,無所属,新,会社役員,2015/4/26,2015/4/19,34,50,"176,703 ",41.370 ,"73,102.031 ",0.153 
2015,中央,当,3736.000 ,山本　理恵,やまもと　りえ,35,女,無所属,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",7.430 
2015,中央,当,2279.000 ,青木　佳乃,あおき　かの,53,女,維新,現,中央区議会,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",4.532 
2015,中央,当,2039.000 ,石島　秀起,いしじま　ひでき,55,男,無所属,元,不動産賃貸業,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",4.055 
2015,中央,当,1928.000 ,押田　満理子,おしだ　まりこ,69,女,自民,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",3.834 
2015,中央,当,1780.000 ,木村　克一,きむら　かついち,57,男,自民,現,会社役員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",3.540 
2015,中央,当,1755.000 ,小坂　和輝,こさか　かずき,48,男,無所属,元,小児科医師,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",3.490 
2015,中央,当,1670.000 ,礒野　忠,いその　ただし,53,男,自民,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",3.321 
2015,中央,当,1611.179 ,田中　広一,たなか　こういち,43,男,公明,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",3.204 
2015,中央,当,1555.000 ,奥村　暁子,おくむら　あきこ,42,女,共産,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",3.092 
2015,中央,当,1528.000 ,瓜生　正高,うりう　まさたか,37,男,自民,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",3.039 
2015,中央,当,1468.000 ,小栗　智恵子,おぐり　ちえこ,59,女,共産,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",2.919 
2015,中央,当,1405.000 ,鈴木　久雄,すずき　ひさお,73,男,自民,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",2.794 
2015,中央,当,1389.503 ,中島　賢治,なかじま　けんじ,58,男,公明,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",2.763 
2015,中央,当,1371.496 ,中嶋　寛明,なかじま　ひろあき,67,男,自民,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",2.727 
2015,中央,当,1229.000 ,佐藤　敦子,さとう　あつこ,42,女,自民,新,無職,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",2.444 
2015,中央,当,1220.000 ,石田　英朗,いしだ　ひでお,68,男,自民,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",2.426 
2015,中央,当,1220.000 ,原田　賢一,はらだ　けんいち,67,男,自民,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",2.426 
2015,中央,当,1144.000 ,堀田　弥生,ほった　やよい,48,女,公明,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",2.275 
2015,中央,当,1143.000 ,森谷　歩美,もりや　あゆみ,29,女,民主,新,無職,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",2.273 
2015,中央,当,1137.000 ,志村　孝美,しむら　たかよし,61,男,共産,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",2.261 
2015,中央,当,1118.000 ,墨谷　浩一,すみや　こういち,52,男,公明,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",2.223 
2015,中央,当,1076.456 ,田中　耕太郎,たなか　こうたろう,37,男,無所属,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",2.141 
2015,中央,当,997.000 ,塚田　秀伸,つかだ　ひでのぶ,49,男,自民,新,商業デザイナー,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",1.983 
2015,中央,当,965.000 ,加藤　博司,かとう　ひろし,64,男,共産,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",1.919 
2015,中央,当,964.008 ,渡部　恵子,わたなべ　けいこ,50,女,無所属,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",1.917 
2015,中央,当,946.991 ,渡部　博年,わたなべ　ひろとし,53,男,無所属,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",1.883 
2015,中央,当,938.000 ,海老原　崇智,えびはら　たかさと,37,男,自民,新,不動産経営,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",1.865 
2015,中央,当,830.000 ,富永　一,とみなが　はじめ,47,男,無所属,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",1.651 
2015,中央,当,818.000 ,染谷　真人,そめや　まこと,54,男,自民,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",1.627 
2015,中央,当,801.000 ,松川　剛之,まつかわ　たけゆき,39,男,維新,新,会社経営,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",1.593 
2015,中央,落,777.000 ,鷲頭　隆史,わしず　たかし,72,男,自民,元,広告・マーケティングコンサルタント,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",1.545 
2015,中央,落,726.000 ,増渕　一孝,ますぶち　かずたか,69,男,無所属,現,中央区議会議員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",1.444 
2015,中央,落,666.000 ,太田　太,おおた　ふとし,43,男,無所属,新,運送業,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",1.324 
2015,中央,落,642.000 ,梶川　康二,かじかわ　やすじ,48,男,無所属,新,政治団体代表,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",1.277 
2015,中央,落,602.000 ,増田　光辰,ますだ　みつよし,50,男,無所属,新,印刷業経営,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",1.197 
2015,中央,落,594.362 ,田中　ゆうか,たなか　ゆうか,48,女,無所属,新,会社経営,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",1.182 
2015,中央,落,500.000 ,白須　夏,しらす　なつ,48,女,無所属,新,無職,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",0.994 
2015,中央,落,442.000 ,湯川　悟史,ゆかわ　さとし,30,男,無所属,新,会社員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",0.879 
2015,中央,落,431.000 ,国枝　智,くにえだ　さとる,38,男,次世代,新,無職,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",0.857 
2015,中央,落,309.000 ,宮本　晃司,みやもと　こうじ,35,男,無所属,新,会社役員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",0.615 
2015,中央,落,258.000 ,松浦　建二,まつうら　けんじ,47,男,無所属,新,ファイナンシャルプランナー,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",0.513 
2015,中央,落,255.000 ,川口　修一郎,かわぐち　しゅういちろう,49,男,無所属,新,介護福祉士,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",0.507 
2015,中央,落,142.000 ,大日野　秀行,おおひの　ひでゆき,58,男,無所属,新,会社員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",0.282 
2015,中央,落,117.000 ,木下　純一,きのした　じゅんいち,65,男,無所属,新,税理士,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",0.233 
2015,中央,落,87.000 ,西村　博隆,にしむら　ひろたか,52,男,無所属,新,不動産会社経営,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",0.173 
2015,中央,落,71.000 ,児玉　真吾,こだま　しんご,50,男,無所属,新,会社役員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",0.141 
2015,中央,落,53.000 ,大槙　邦親,おおまき　くにちか,83,男,無所属,新,会社役員,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",0.105 
2015,中央,落,40.000 ,新井　勝矢,あらい　かつや,47,男,無所属,新,学習塾講師,2015/4/26,2015/4/19,30,48,"110,176 ",45.640 ,"50,284.326 ",0.080 
2015,台東,当,4425.000 ,保坂　真宏,ほさか　まさひろ,41,男,自民,新,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",6.634 
2015,台東,当,3138.000 ,本目　さよ,ほんめ　さよ,33,女,民主,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",4.704 
2015,台東,当,2692.742 ,鈴木　純,すずき　じゅん,32,男,自民,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",4.037 
2015,台東,当,2429.957 ,伊藤　延子,いとう　のぶこ,62,女,共産,新,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",3.643 
2015,台東,当,2166.522 ,寺田　晃,てらだ　あきら,51,男,公明,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",3.248 
2015,台東,当,2153.000 ,青柳　雅之,あおやぎ　まさゆき,46,男,民主,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",3.228 
2015,台東,当,2009.000 ,堀越　秀生,ほりこし　ひでお,50,男,無所属,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",3.012 
2015,台東,当,1986.000 ,秋間　洋,あきま　ひろし,56,男,共産,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.977 
2015,台東,当,1984.000 ,小菅　千保子,こすげ　ちほこ,60,女,公明,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.974 
2015,台東,当,1978.000 ,小島　智史,こじま　さとし,31,男,自民,新,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.965 
2015,台東,当,1976.477 ,小高　明,おだか　あきら,66,男,共産,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.963 
2015,台東,当,1853.000 ,河野　純之佐,こうの　じゅんのすけ,59,男,民主,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.778 
2015,台東,当,1829.000 ,太田　雅久,おおた　まさひさ,58,男,自民,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.742 
2015,台東,当,1813.427 ,松尾　伸子,まつお　のぶこ,50,女,公明,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.719 
2015,台東,当,1720.000 ,高森　喜美子,たかもり　きみこ,65,女,自民,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.578 
2015,台東,当,1708.000 ,青鹿　公男,あおしか　くにお,46,男,無所属,新,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.560 
2015,台東,当,1693.353 ,鈴木　昇,すずき　のぼる,42,男,共産,新,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.539 
2015,台東,当,1691.000 ,小坂　義久,こさか　よしひさ,52,男,公明,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.535 
2015,台東,当,1667.000 ,望月　元美,もちづき　もとみ,47,女,自民,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.499 
2015,台東,当,1658.000 ,中沢　史夫,なかざわ　ふみお,48,男,公明,新,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.486 
2015,台東,当,1611.000 ,水島　道徳,みずしま　みちのり,50,男,民主,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.415 
2015,台東,当,1496.000 ,和泉　浩司,いずみ　ひろし,58,男,自民,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.243 
2015,台東,当,1399.000 ,石川　義弘,いしかわ　よしひろ,61,男,自民,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.097 
2015,台東,当,1377.000 ,早川　太郎,はやかわ　たろう,48,男,無所属,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.064 
2015,台東,当,1366.000 ,石塚　猛,いしづか　たけし,68,男,自民,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.048 
2015,台東,当,1339.000 ,冨永　龍司,とみなが　りゅうじ,50,男,無所属,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.007 
2015,台東,当,1335.000 ,寺井　康芳,てらい　やすよし,69,男,自民,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",2.001 
2015,台東,当,1265.000 ,木下　悦希,きのした　えつき,66,男,無所属,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",1.896 
2015,台東,当,1211.000 ,田中　伸宏,たなか　のぶひろ,68,男,無所属,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",1.815 
2015,台東,当,1177.000 ,君塚　裕史,きみづか　ひろふみ,63,男,無所属,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",1.764 
2015,台東,当,1167.000 ,阿部　光利,あべ　みつとし,58,男,維新,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",1.749 
2015,台東,当,1158.614 ,伊藤　万太郎,いとう　まんたろう,68,男,民主,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",1.737 
2015,台東,落,1065.000 ,村上　浩一郎,むらかみ　こういちろう,57,男,自民,新,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",1.597 
2015,台東,落,938.000 ,中村　謙治郎,なかむら　けんじろう,37,男,無所属,新,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",1.406 
2015,台東,落,919.000 ,東　久仁子,あずま　くにこ,48,女,無所属,現,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",1.378 
2015,台東,落,715.000 ,津野　忠彦,つの　ただひこ,51,男,維新,新,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",1.072 
2015,台東,落,680.000 ,藤目　裕久,ふじめ　ひろひさ,60,男,自民,新,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",1.019 
2015,台東,落,652.000 ,村野　太治,むらの　たいじ,36,男,社民,新,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",0.977 
2015,台東,落,650.904 ,鈴木　一郎,すずき　いちろー,62,男,無所属,元,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",0.976 
2015,台東,落,601.000 ,金沢　秀憲,かなざわ　ひでのり,57,男,無所属,新,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",0.901 
2015,台東,落,512.000 ,霜村　天弘,しもむら　てんこう,38,男,無所属,新,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",0.768 
2015,台東,落,337.000 ,掛川　暁生,かけがわ　あきなり,34,男,無所属,新,,2015/4/26,2015/4/26,32,42,"151,090 ",44.150 ,"66,706.235 ",0.505 
2011,渋谷,当,3654.000 ,長谷部　健,はせべ　けん,39,男,無所属,現,渋谷区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",5.397 
2011,渋谷,当,3559.000 ,丸山　高司,まるやま　たかし,53,男,自民,現,渋谷区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",5.256 
2011,渋谷,当,2454.000 ,須田　賢,すだ　けん,35,男,みんな,新,政党支部役員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",3.624 
2011,渋谷,当,2180.724 ,伊藤　毅志,いとう　たけし,49,男,無所属,現,区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",3.221 
2011,渋谷,当,2150.000 ,染谷　賢治,そめや　けんじ,76,男,自民,現,団体役員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",3.175 
2011,渋谷,当,1796.000 ,薬丸　義人,やくまる　よしと,46,男,無所属,現,区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.653 
2011,渋谷,当,1755.000 ,沢島　英隆,さわしま　ひでたか,48,男,公明,現,区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.592 
2011,渋谷,当,1739.544 ,岡田　麻理,おかだ　まり,43,女,民主,現,渋谷区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.569 
2011,渋谷,当,1690.000 ,吉田　佳代子,よしだ　かよこ,48,女,民主,現,区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.496 
2011,渋谷,当,1673.898 ,小林　崇央,こばやし　たかひろ,40,男,みんな,現,渋谷区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.472 
2011,渋谷,当,1665.380 ,斎藤　竜一,さいとう　りゅういち,50,男,自民,現,区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.460 
2011,渋谷,当,1653.000 ,下嶋　倫朗,しもじま　みちお,59,男,自民,現,区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.441 
2011,渋谷,当,1646.000 ,前田　和茂,まえだ　かずしげ,41,男,自民,現,区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.431 
2011,渋谷,当,1632.000 ,笹本　由紀子,ささもと　ゆきこ,46,女,無所属,新,民間シンクタンク代表,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.410 
